"Date","Item","Unit","Pettah_Today_Wholesale","Dambulla_Today_Wholesale"
"2024-09-11 00:00:00","Snake gourd","kg","200","120"
"2024-09-12 00:00:00","Snake gourd","kg","200","145"
"2024-09-13 00:00:00","Snake gourd","kg","200","155"
"2024-09-18 00:00:00","Snake gourd","kg","200","155"
"2024-09-19 00:00:00","Snake gourd","kg","180","145"
"2024-09-20 00:00:00","Snake gourd","kg","180","160"
"2024-09-23 00:00:00","Snake gourd","kg","200","225"
"2024-09-24 00:00:00","Snake gourd","kg","200","155"
"2024-09-25 00:00:00","Snake gourd","kg","200","145"
"2024-09-26 00:00:00","Snake gourd","kg","200","140"
"2024-09-27 00:00:00","Snake gourd","kg","180","140"
"2024-09-30 00:00:00","Snake gourd","kg","180","145"
"2024-10-01 00:00:00","Snake gourd","kg","150","135"
"2024-10-02 00:00:00","Snake gourd","kg","150","140"
"2024-10-03 00:00:00","Snake gourd","kg","150","125"
"2024-10-04 00:00:00","Snake gourd","kg","160","140"
"2024-10-07 00:00:00","Snake gourd","kg","180","155"
"2024-10-08 00:00:00","Snake gourd","kg","150","135"
"2024-10-09 00:00:00","Snake gourd","kg","180","140"
"2024-10-10 00:00:00","Snake gourd","kg","150","145"
"2024-10-11 00:00:00","Snake gourd","kg","130","145"
"2024-10-14 00:00:00","Snake gourd","kg","200","140"
"2024-10-15 00:00:00","Snake gourd","kg","250","140"
"2024-10-16 00:00:00","Snake gourd","kg","270","145"
"2024-10-18 00:00:00","Snake gourd","kg","200","155"
"2024-10-21 00:00:00","Snake gourd","kg","320","145"
"2024-10-22 00:00:00","Snake gourd","kg","320","175"
"2024-10-23 00:00:00","Snake gourd","kg","300","145"
"2024-10-24 00:00:00","Snake gourd","kg","300","160"
"2024-10-25 00:00:00","Snake gourd","kg","300","145"
"2024-10-28 00:00:00","Snake gourd","kg","320","165"
"2024-10-29 00:00:00","Snake gourd","kg","320","190"
"2024-10-30 00:00:00","Snake gourd","kg","300","140"
"2024-11-01 00:00:00","Snake gourd","kg","300","150"
"2024-11-04 00:00:00","Snake gourd","kg","250","140"
"2024-11-05 00:00:00","Snake gourd","kg","200","155"
"2024-11-06 00:00:00","Snake gourd","kg","200","135"
"2024-11-07 00:00:00","Snake gourd","kg","200","140"
"2024-11-08 00:00:00","Snake gourd","kg","200","130"
"2024-11-11 00:00:00","Snake gourd","kg","150","135"
"2024-11-12 00:00:00","Snake gourd","kg","200","140"
"2024-11-13 00:00:00","Snake gourd","kg","200","145"
"2024-11-19 00:00:00","Snake gourd","kg","200","155"
"2024-11-20 00:00:00","Snake gourd","kg","180","155"
"2024-11-21 00:00:00","Snake gourd","kg","180","135"
"2024-11-22 00:00:00","Snake gourd","kg","200","155"
"2024-11-25 00:00:00","Snake gourd","kg","200","155"
"2024-11-26 00:00:00","Snake gourd","kg","220","145"
"2024-11-27 00:00:00","Snake gourd","kg","250","155"
"2024-11-28 00:00:00","Snake gourd","kg","230","150"
"2024-11-29 00:00:00","Snake gourd","kg","230","155"
"2024-12-02 00:00:00","Snake gourd","kg","270","210"
"2024-12-03 00:00:00","Snake gourd","kg","270","185"
"2024-12-04 00:00:00","Snake gourd","kg","300","190"
"2024-12-05 00:00:00","Snake gourd","kg","300","290"
"2024-12-06 00:00:00","Snake gourd","kg","300","265"
"2024-12-09 00:00:00","Snake gourd","kg","320","275"
"2024-12-10 00:00:00","Snake gourd","kg","320","260"
"2024-12-11 00:00:00","Snake gourd","kg","350","290"
"2024-12-12 00:00:00","Snake gourd","kg","330","275"
"2024-12-13 00:00:00","Snake gourd","kg","330","285"
"2024-12-16 00:00:00","Snake gourd","kg","320","290"
"2024-12-17 00:00:00","Snake gourd","kg","320","270"
"2024-12-18 00:00:00","Snake gourd","kg","320","290"
"2024-12-19 00:00:00","Snake gourd","kg","320","275"
"2024-12-20 00:00:00","Snake gourd","kg","300","310"
"2024-12-23 00:00:00","Snake gourd","kg","300","240"
"2024-12-24 00:00:00","Snake gourd","kg","250","195"
"2024-12-26 00:00:00","Snake gourd","kg","250","170"
"2024-12-27 00:00:00","Snake gourd","kg","230","185"
"2024-12-30 00:00:00","Snake gourd","kg","200","150"
"2024-12-31 00:00:00","Snake gourd","kg","200","120"
"2025-01-01 00:00:00","Snake gourd","kg","200","100"
"2025-01-02 00:00:00","Snake gourd","kg","200","125"
"2025-01-03 00:00:00","Snake gourd","kg","200","135"
"2025-01-06 00:00:00","Snake gourd","kg","180","225"
"2025-01-07 00:00:00","Snake gourd","kg","180","125"
"2025-01-08 00:00:00","Snake gourd","kg","180","125"
"2025-01-09 00:00:00","Snake gourd","kg","150","155"
"2025-01-10 00:00:00","Snake gourd","kg","150","150"
"2025-01-15 00:00:00","Snake gourd","kg","180","125"
"2025-01-16 00:00:00","Snake gourd","kg","150","115"
"2025-01-17 00:00:00","Snake gourd","kg","150","85"
"2025-01-20 00:00:00","Snake gourd","kg","150","115"
"2025-01-21 00:00:00","Snake gourd","kg","150","128"
"2025-01-22 00:00:00","Snake gourd","kg","150","125"
"2025-01-23 00:00:00","Snake gourd","kg","200","125"
"2025-01-24 00:00:00","Snake gourd","kg","230","130"
"2025-01-27 00:00:00","Snake gourd","kg","180","125"
"2025-01-28 00:00:00","Snake gourd","kg","180","165"
"2025-01-29 00:00:00","Snake gourd","kg","200","155"
"2025-01-30 00:00:00","Snake gourd","kg","200","190"
"2025-01-31 00:00:00","Snake gourd","kg","200","210"
"2025-02-03 00:00:00","Snake gourd","kg","200","200"
"2025-02-05 00:00:00","Snake gourd","kg","200","245"
"2025-02-06 00:00:00","Snake gourd","kg","200","240"
"2025-02-07 00:00:00","Snake gourd","kg","220","185"
"2025-02-10 00:00:00","Snake gourd","kg","250","235"
"2025-02-11 00:00:00","Snake gourd","kg","250","245"
"2025-02-13 00:00:00","Snake gourd","kg","250","240"
"2025-02-14 00:00:00","Snake gourd","kg","250","190"
"2025-02-17 00:00:00","Snake gourd","kg","200","175"
"2025-02-18 00:00:00","Snake gourd","kg","150","190"
"2025-02-19 00:00:00","Snake gourd","kg","150","190"
"2025-02-20 00:00:00","Snake gourd","kg","170","180"
"2025-02-21 00:00:00","Snake gourd","kg","200","125"
"2025-02-24 00:00:00","Snake gourd","kg","100","110"
"2025-02-25 00:00:00","Snake gourd","kg","100","145"
"2025-02-27 00:00:00","Snake gourd","kg","100","115"
"2025-02-28 00:00:00","Snake gourd","kg","100","95"
"2025-03-03 00:00:00","Snake gourd","kg","150","70"
"2025-03-04 00:00:00","Snake gourd","kg","150","100"
"2025-03-05 00:00:00","Snake gourd","kg","130","90"
"2025-03-06 00:00:00","Snake gourd","kg","150","95"
"2025-03-07 00:00:00","Snake gourd","kg","200","105"
"2025-03-10 00:00:00","Snake gourd","kg","250","130"
"2025-03-11 00:00:00","Snake gourd","kg","250","150"
"2025-03-12 00:00:00","Snake gourd","kg","250","155"
"2025-03-14 00:00:00","Snake gourd","kg","250","155"
"2025-03-17 00:00:00","Snake gourd","kg","300","225"
"2025-03-18 00:00:00","Snake gourd","kg","300","210"
"2025-03-19 00:00:00","Snake gourd","kg","300","190"
"2025-03-20 00:00:00","Snake gourd","kg","300","285"
"2025-03-21 00:00:00","Snake gourd","kg","300","225"
"2025-03-24 00:00:00","Snake gourd","kg","300","290"
"2025-03-25 00:00:00","Snake gourd","kg","350","295"
"2025-03-26 00:00:00","Snake gourd","kg","350","235"
"2025-03-27 00:00:00","Snake gourd","kg","320","175"
"2025-03-28 00:00:00","Snake gourd","kg","300","270"
"2025-04-01 00:00:00","Snake gourd","kg","300","215"
"2025-04-02 00:00:00","Snake gourd","kg","250","215"
"2025-04-03 00:00:00","Snake gourd","kg","250","220"
"2025-04-04 00:00:00","Snake gourd","kg","250","255"
"2025-04-07 00:00:00","Snake gourd","kg","300","190"
"2025-04-08 00:00:00","Snake gourd","kg","300","265"
"2025-04-09 00:00:00","Snake gourd","kg","300","215"
"2025-04-10 00:00:00","Snake gourd","kg","300","240"
"2025-04-11 00:00:00","Snake gourd","kg","300","225"
"2025-04-21 00:00:00","Snake gourd","kg","250","215"
"2025-04-22 00:00:00","Snake gourd","kg","300","210"
"2025-04-23 00:00:00","Snake gourd","kg","300","215"
"2025-04-24 00:00:00","Snake gourd","kg","300","235"
"2025-04-25 00:00:00","Snake gourd","kg","300","245"
"2025-04-28 00:00:00","Snake gourd","kg","350","225"
"2025-04-29 00:00:00","Snake gourd","kg","350","225"
"2025-04-30 00:00:00","Snake gourd","kg","400","255"
"2025-05-02 00:00:00","Snake gourd","kg","350","265"
"2025-05-05 00:00:00","Snake gourd","kg","350","275"
"2025-05-06 00:00:00","Snake gourd","kg","350","400"
"2025-05-07 00:00:00","Snake gourd","kg","400","400"
"2025-05-08 00:00:00","Snake gourd","kg","400","265"
"2025-05-09 00:00:00","Snake gourd","kg","400","215"
"2025-05-14 00:00:00","Snake gourd","kg","400","235"
"2025-05-15 00:00:00","Snake gourd","kg","400","265"
"2025-05-16 00:00:00","Snake gourd","kg","400","245"
"2025-05-19 00:00:00","Snake gourd","kg","400","235"
"2025-05-20 00:00:00","Snake gourd","kg","400","160"
"2025-05-21 00:00:00","Snake gourd","kg","300","240"
"2025-05-22 00:00:00","Snake gourd","kg","300","195"
"2025-05-23 00:00:00","Snake gourd","kg","250","190"
"2025-05-26 00:00:00","Snake gourd","kg","200","175"
"2025-05-27 00:00:00","Snake gourd","kg","200","195"
"2025-05-28 00:00:00","Snake gourd","kg","200","210"
"2025-05-29 00:00:00","Snake gourd","kg","180","165"
"2025-05-30 00:00:00","Snake gourd","kg","180","165"
"2025-06-02 00:00:00","Snake gourd","kg","180","125"
"2025-06-03 00:00:00","Snake gourd","kg","200","155"
"2025-06-04 00:00:00","Snake gourd","kg","200","125"
"2025-06-05 00:00:00","Snake gourd","kg","200","140"
"2025-06-06 00:00:00","Snake gourd","kg","220","175"
"2025-06-09 00:00:00","Snake gourd","kg","250","225"
"2025-06-11 00:00:00","Snake gourd","kg","250","300"
"2025-06-12 00:00:00","Snake gourd","kg","250","300"
"2025-06-13 00:00:00","Snake gourd","kg","250","195"
"2025-06-16 00:00:00","Snake gourd","kg","150","110"
"2025-06-17 00:00:00","Snake gourd","kg","130","125"
"2025-06-18 00:00:00","Snake gourd","kg","130","115"
"2025-06-19 00:00:00","Snake gourd","kg","130","115"
"2025-06-20 00:00:00","Snake gourd","kg","130","155"
"2025-06-23 00:00:00","Snake gourd","kg","150","125"
"2025-06-24 00:00:00","Snake gourd","kg","150","90"
"2025-06-25 00:00:00","Snake gourd","kg","150","90"
"2025-06-26 00:00:00","Snake gourd","kg","150","110"
"2025-06-27 00:00:00","Snake gourd","kg","150","105"
"2025-06-30 00:00:00","Snake gourd","kg","150","95"
"2025-07-01 00:00:00","Snake gourd","kg","150","95"
"2025-07-02 00:00:00","Snake gourd","kg","150","105"
"2025-07-03 00:00:00","Snake gourd","kg","150","90"
"2025-07-04 00:00:00","Snake gourd","kg","180","105"
"2025-07-07 00:00:00","Snake gourd","kg","170","95"
"2025-07-08 00:00:00","Snake gourd","kg","200","85"
"2025-07-09 00:00:00","Snake gourd","kg","200","95"
"2025-07-11 00:00:00","Snake gourd","kg","150","95"
"2025-07-14 00:00:00","Snake gourd","kg","120","90"
"2025-07-15 00:00:00","Snake gourd","kg","120","105"
"2025-07-16 00:00:00","Snake gourd","kg","120","90"
"2025-07-17 00:00:00","Snake gourd","kg","150","95"
"2025-07-18 00:00:00","Snake gourd","kg","120","95"
"2025-07-21 00:00:00","Snake gourd","kg","150","85"
"2025-07-22 00:00:00","Snake gourd","kg","120","90"
"2025-07-23 00:00:00","Snake gourd","kg","120","90"
"2025-07-24 00:00:00","Snake gourd","kg","120","90"
"2025-07-25 00:00:00","Snake gourd","kg","120","90"
"2025-07-28 00:00:00","Snake gourd","kg","150","110"
"2025-07-29 00:00:00","Snake gourd","kg","130","90"
"2025-07-30 00:00:00","Snake gourd","kg","130","90"
"2025-07-31 00:00:00","Snake gourd","kg","150","125"
"2025-08-01 00:00:00","Snake gourd","kg","200","145"
"2025-08-04 00:00:00","Snake gourd","kg","200","110"
"2025-08-05 00:00:00","Snake gourd","kg","200","145"
"2025-08-06 00:00:00","Snake gourd","kg","200","90"
"2025-08-07 00:00:00","Snake gourd","kg","180","90"
"2025-08-11 00:00:00","Snake gourd","kg","200","100"
"2025-08-12 00:00:00","Snake gourd","kg","200","90"
"2025-08-13 00:00:00","Snake gourd","kg","150","155"
"2025-08-14 00:00:00","Snake gourd","kg","150","125"
"2025-08-15 00:00:00","Snake gourd","kg","200","145"
"2025-08-18 00:00:00","Snake gourd","kg","150","145"
"2025-08-19 00:00:00","Snake gourd","kg","150","145"
"2025-08-20 00:00:00","Snake gourd","kg","150","145"
"2025-08-21 00:00:00","Snake gourd","kg","150","115"
"2025-08-22 00:00:00","Snake gourd","kg","150","125"
"2025-08-25 00:00:00","Snake gourd","kg","150","145"
"2025-08-26 00:00:00","Snake gourd","kg","150","120"
"2025-08-27 00:00:00","Snake gourd","kg","150","115"
"2025-08-28 00:00:00","Snake gourd","kg","150","125"
"2025-08-29 00:00:00","Snake gourd","kg","180","135"
"2025-09-01 00:00:00","Snake gourd","kg","150","140"
"2025-09-02 00:00:00","Snake gourd","kg","150","140"
"2025-09-03 00:00:00","Snake gourd","kg","150","140"
"2025-09-04 00:00:00","Snake gourd","kg","180","140"
"2025-09-08 00:00:00","Snake gourd","kg","180","140"
"2025-09-09 00:00:00","Snake gourd","kg","180","135"
"2025-09-10 00:00:00","Snake gourd","kg","150","150"
"2025-09-11 00:00:00","Snake gourd","kg","150","140"
"2025-09-12 00:00:00","Snake gourd","kg","150","145"
"2025-09-15 00:00:00","Snake gourd","kg","150","145"
"2025-09-16 00:00:00","Snake gourd","kg","150","160"
"2025-09-17 00:00:00","Snake gourd","kg","150","165"
"2025-09-18 00:00:00","Snake gourd","kg","150","135"
"2025-09-19 00:00:00","Snake gourd","kg","170","155"
"2025-09-22 00:00:00","Snake gourd","kg","150","175"
"2025-09-23 00:00:00","Snake gourd","kg","150","160"
"2025-09-26 00:00:00","Snake gourd","kg","200","125"
"2025-09-29 00:00:00","Snake gourd","kg","200","190"
"2025-09-30 00:00:00","Snake gourd","kg","200","175"
"2025-10-01 00:00:00","Snake gourd","kg","200","145"
"2025-10-02 00:00:00","Snake gourd","kg","200","165"
"2025-10-03 00:00:00","Snake gourd","kg","180","240"
"2025-10-07 00:00:00","Snake gourd","kg","200","175"
"2025-10-08 00:00:00","Snake gourd","kg","200","145"
"2025-10-09 00:00:00","Snake gourd","kg","200","170"
"2025-10-10 00:00:00","Snake gourd","kg","200","165"
"2025-10-13 00:00:00","Snake gourd","kg","200","190"
"2025-10-14 00:00:00","Snake gourd","kg","200","225"
"2025-10-15 00:00:00","Snake gourd","kg","180","210"
"2025-10-16 00:00:00","Snake gourd","kg","180","230"
"2025-10-17 00:00:00","Snake gourd","kg","150","230"
"2025-10-21 00:00:00","Snake gourd","kg","150","145"
"2025-10-22 00:00:00","Snake gourd","kg","150","165"
"2025-10-23 00:00:00","Snake gourd","kg","180","110"
"2025-10-24 00:00:00","Snake gourd","kg","180","125"
"2025-10-27 00:00:00","Snake gourd","kg","200","150"
"2025-10-28 00:00:00","Snake gourd","kg","250","185"
"2025-10-29 00:00:00","Snake gourd","kg","280","190"
"2025-10-30 00:00:00","Snake gourd","kg","280","190"
"2025-10-31 00:00:00","Snake gourd","kg","250","210"
"2025-11-03 00:00:00","Snake gourd","kg","350","230"
"2025-11-04 00:00:00","Snake gourd","kg","350","215"
"2025-11-06 00:00:00","Snake gourd","kg","350","285"
"2025-11-07 00:00:00","Snake gourd","kg","350","225"
"2025-11-10 00:00:00","Snake gourd","kg","400","265"
"2025-11-11 00:00:00","Snake gourd","kg","400","290"
"2025-11-12 00:00:00","Snake gourd","kg","400","290"
"2025-11-13 00:00:00","Snake gourd","kg","400","275"
"2025-11-14 00:00:00","Snake gourd","kg","350","275"
"2025-11-17 00:00:00","Snake gourd","kg","400","240"
"2025-11-18 00:00:00","Snake gourd","kg","300","270"
"2025-11-19 00:00:00","Snake gourd","kg","300","290"
"2025-11-20 00:00:00","Snake gourd","kg","300","190"
"2025-11-21 00:00:00","Snake gourd","kg","250","250"
"2025-11-24 00:00:00","Snake gourd","kg","250","190"
"2025-11-25 00:00:00","Snake gourd","kg","250","210"
"2025-11-26 00:00:00","Snake gourd","kg","300","190"
"2025-11-27 00:00:00","Snake gourd","kg","350","260"
"2025-12-02 00:00:00","Snake gourd","kg","350","190"
"2025-12-03 00:00:00","Snake gourd","kg","350","315"
"2025-12-05 00:00:00","Snake gourd","kg","500","335"
"2025-12-08 00:00:00","Snake gourd","kg","500","390"
"2025-12-09 00:00:00","Snake gourd","kg","450","335"
"2025-12-10 00:00:00","Snake gourd","kg","400","290"
"2025-12-11 00:00:00","Snake gourd","kg","400","360"
"2025-12-12 00:00:00","Snake gourd","kg","400","375"
"2025-12-15 00:00:00","Snake gourd","kg","500","375"
"2025-12-16 00:00:00","Snake gourd","kg","500","425"
"2025-12-17 00:00:00","Snake gourd","kg","550","425"
"2025-12-18 00:00:00","Snake gourd","kg","550","450"
"2025-12-19 00:00:00","Snake gourd","kg","550","450"
"2025-12-22 00:00:00","Snake gourd","kg","550","395"
"2025-12-23 00:00:00","Snake gourd","kg","550","425"
"2025-12-24 00:00:00","Snake gourd","kg","550","290"
"2025-12-26 00:00:00","Snake gourd","kg","500","350"
"2025-12-29 00:00:00","Snake gourd","kg","500","335"
"2025-12-30 00:00:00","Snake gourd","kg","500","250"
"2025-12-31 00:00:00","Snake gourd","kg","500","260"
"2026-01-01 00:00:00","Snake gourd","kg","400","250"
"2026-01-02 00:00:00","Snake gourd","kg","400","250"
"2026-01-05 00:00:00","Snake gourd","kg","350","235"
"2026-01-06 00:00:00","Snake gourd","kg","300","275"
"2026-01-07 00:00:00","Snake gourd","kg","300","235"
"2026-01-08 00:00:00","Snake gourd","kg","340","275"
"2026-01-09 00:00:00","Snake gourd","kg","300","275"
"2026-01-12 00:00:00","Snake gourd","kg","300","265"
"2026-01-13 00:00:00","Snake gourd","kg","300","275"
"2026-01-14 00:00:00","Snake gourd","kg","300","195"
"2026-01-16 00:00:00","Snake gourd","kg","250","265"
"2026-01-19 00:00:00","Snake gourd","kg","250","260"
"2026-01-20 00:00:00","Snake gourd","kg","200","190"
"2026-01-21 00:00:00","Snake gourd","kg","200","195"
"2026-01-22 00:00:00","Snake gourd","kg","220","190"
"2026-01-23 00:00:00","Snake gourd","kg","200","200"
"2026-01-26 00:00:00","Snake gourd","kg","200","160"
"2026-01-27 00:00:00","Snake gourd","kg","200","165"
"2026-01-28 00:00:00","Snake gourd","kg","200","160"
"2026-01-29 00:00:00","Snake gourd","kg","200","145"
"2026-01-30 00:00:00","Snake gourd","kg","200","155"
"2026-02-02 00:00:00","Snake gourd","kg","220","145"
"2026-02-03 00:00:00","Snake gourd","kg","220","180"
"2026-02-05 00:00:00","Snake gourd","kg","220","165"
"2026-02-06 00:00:00","Snake gourd","kg","200","130"
"2026-02-09 00:00:00","Snake gourd","kg","120","115"
"2026-02-10 00:00:00","Snake gourd","kg","120","110"
"2026-02-11 00:00:00","Snake gourd","kg","120","95"
"2026-02-12 00:00:00","Snake gourd","kg","120","115"
"2026-02-13 00:00:00","Snake gourd","kg","120","115"
"2026-02-16 00:00:00","Snake gourd","kg","100","225"
"2026-02-17 00:00:00","Snake gourd","kg","120","110"
"2026-02-18 00:00:00","Snake gourd","kg","100","95"
"2026-02-19 00:00:00","Snake gourd","kg","100","90"
"2026-02-20 00:00:00","Snake gourd","kg","100","90"
"2026-02-23 00:00:00","Snake gourd","kg","100","90"
"2026-02-24 00:00:00","Snake gourd","kg","100","90"
"2026-02-25 00:00:00","Snake gourd","kg","120","90"
"2026-02-26 00:00:00","Snake gourd","kg","120","85"
"2026-02-27 00:00:00","Snake gourd","kg","120","90"
"2026-03-03 00:00:00","Snake gourd","kg","150","110"
"2026-03-04 00:00:00","Snake gourd","kg","150","105"
"2026-03-05 00:00:00","Snake gourd","kg","150","90"
"2026-03-06 00:00:00","Snake gourd","kg","150","105"
"2026-03-09 00:00:00","Snake gourd","kg","150","90"
"2026-03-10 00:00:00","Snake gourd","kg","150","95"
"2026-03-11 00:00:00","Snake gourd","kg","150","85"
"2026-03-12 00:00:00","Snake gourd","kg","150","75"
"2026-03-13 00:00:00","Snake gourd","kg","120","83"
"2026-03-16 00:00:00","Snake gourd","kg","120","65"
"2026-03-17 00:00:00","Snake gourd","kg","120","65"
"2026-03-18 00:00:00","Snake gourd","kg","120","90"
"2026-03-19 00:00:00","Snake gourd","kg","120","75"
"2026-03-20 00:00:00","Snake gourd","kg","150","65"
"2026-03-23 00:00:00","Snake gourd","kg","130","50"
"2026-03-24 00:00:00","Snake gourd","kg","130","53"
"2026-03-25 00:00:00","Snake gourd","kg","130","45"
"2026-03-26 00:00:00","Snake gourd","kg","130","55"
"2026-03-27 00:00:00","Snake gourd","kg","130","65"
"2026-03-30 00:00:00","Snake gourd","kg","130","95"
"2026-03-31 00:00:00","Snake gourd","kg","130","75"
"2026-04-02 00:00:00","Snake gourd","kg","150","75"
"2026-04-06 00:00:00","Snake gourd","kg","200","110"
"2026-04-07 00:00:00","Snake gourd","kg","250","80"
"2026-04-08 00:00:00","Snake gourd","kg","250","90"
"2026-04-09 00:00:00","Snake gourd","kg","250","130"
"2026-04-10 00:00:00","Snake gourd","kg","250","115"
"2026-04-21 00:00:00","Snake gourd","kg","200","115"
"2026-04-22 00:00:00","Snake gourd","kg","200","115"
"2026-04-23 00:00:00","Snake gourd","kg","200","115"
"2026-04-24 00:00:00","Snake gourd","kg","250","155"
"2026-04-27 00:00:00","Snake gourd","kg","250","235"
"2026-04-28 00:00:00","Snake gourd","kg","250","230"
"2026-04-29 00:00:00","Snake gourd","kg","320","245"
"2026-04-30 00:00:00","Snake gourd","kg","350","195"
"2026-05-04 00:00:00","Snake gourd","kg","350","275"
"2026-05-05 00:00:00","Snake gourd","kg","350","230"
"2026-05-06 00:00:00","Snake gourd","kg","380","295"
"2026-05-07 00:00:00","Snake gourd","kg","400","255"
"2026-05-08 00:00:00","Snake gourd","kg","400","255"
"2026-05-11 00:00:00","Snake gourd","kg","400","285"
"2026-05-12 00:00:00","Snake gourd","kg","400","265"
"2026-05-13 00:00:00","Snake gourd","kg","400","210"
"2026-05-14 00:00:00","Snake gourd","kg","450","245"
"2026-05-15 00:00:00","Snake gourd","kg","450","290"
"2021-10-11 00:00:00","Tomato","kg","80","65"
"2021-10-13 00:00:00","Tomato","kg","75","68"
"2021-10-14 00:00:00","Tomato","kg","70","65"
"2021-10-15 00:00:00","Tomato","kg","60","58"
"2021-10-18 00:00:00","Tomato","kg","60","65"
"2021-11-10 00:00:00","Tomato","kg","265","200"
"2021-11-11 00:00:00","Tomato","kg","290","275"
"2021-11-12 00:00:00","Tomato","kg","300","345"
"2021-11-15 00:00:00","Tomato","kg","320","268"
"2021-11-16 00:00:00","Tomato","kg","320","283"
"2021-11-17 00:00:00","Tomato","kg","300","240"
"2021-11-22 00:00:00","Tomato","kg","300","295"
"2021-11-24 00:00:00","Tomato","kg","300","245"
"2021-11-25 00:00:00","Tomato","kg","300","290"
"2021-11-29 00:00:00","Tomato","kg","325","315"
"2021-12-10 00:00:00","Tomato","kg","410","345"
"2021-12-14 00:00:00","Tomato","kg","350","335"
"2021-12-17 00:00:00","Tomato","kg","300","275"
"2021-12-20 00:00:00","Tomato","kg","300","275"
"2021-12-21 00:00:00","Tomato","kg","290","225"
"2021-12-22 00:00:00","Tomato","kg","290","275"
"2021-12-23 00:00:00","Tomato","kg","300","225"
"2021-12-27 00:00:00","Tomato","kg","200","155"
"2021-12-29 00:00:00","Tomato","kg","155","135"
"2021-12-31 00:00:00","Tomato","kg","180","160"
"2022-01-10 00:00:00","Tomato","kg","150","125"
"2022-01-11 00:00:00","Tomato","kg","150","135"
"2022-01-19 00:00:00","Tomato","kg","140","95"
"2022-01-20 00:00:00","Tomato","kg","130","85"
"2022-01-21 00:00:00","Tomato","kg","100","95"
"2022-01-25 00:00:00","Tomato","kg","120","145"
"2022-01-28 00:00:00","Tomato","kg","130","145"
"2022-02-11 00:00:00","Tomato","kg","105","125"
"2022-02-15 00:00:00","Tomato","kg","175","195"
"2022-02-21 00:00:00","Tomato","kg","250","175"
"2022-02-22 00:00:00","Tomato","kg","250","195"
"2022-02-25 00:00:00","Tomato","kg","240","245"
"2022-02-28 00:00:00","Tomato","kg","300","225"
"2022-03-10 00:00:00","Tomato","kg","320","255"
"2022-03-11 00:00:00","Tomato","kg","320","255"
"2022-03-14 00:00:00","Tomato","kg","260","245"
"2022-03-25 00:00:00","Tomato","kg","190","95"
"2022-03-29 00:00:00","Tomato","kg","90","75"
"2022-03-30 00:00:00","Tomato","kg","90","58"
"2022-04-12 00:00:00","Tomato","kg","250","175"
"2022-04-19 00:00:00","Tomato","kg","240","48"
"2022-04-25 00:00:00","Tomato","kg","225","155"
"2022-05-12 00:00:00","Tomato","kg","450","315"
"2022-05-17 00:00:00","Tomato","kg","550","545"
"2022-05-20 00:00:00","Tomato","kg","750","675"
"2022-05-23 00:00:00","Tomato","kg","700","605"
"2022-05-24 00:00:00","Tomato","kg","725","550"
"2022-05-25 00:00:00","Tomato","kg","725","510"
"2022-05-26 00:00:00","Tomato","kg","725","425"
"2022-05-30 00:00:00","Tomato","kg","650","445"
"2022-06-10 00:00:00","Tomato","kg","600","525"
"2022-06-13 00:00:00","Tomato","kg","600","445"
"2022-06-17 00:00:00","Tomato","kg","575","445"
"2022-06-20 00:00:00","Tomato","kg","600","395"
"2022-06-21 00:00:00","Tomato","kg","590","395"
"2022-06-23 00:00:00","Tomato","kg","500","475"
"2022-06-27 00:00:00","Tomato","kg","500","260"
"2022-06-30 00:00:00","Tomato","kg","200","155"
"2022-07-11 00:00:00","Tomato","kg","150","135"
"2022-07-14 00:00:00","Tomato","kg","150","155"
"2022-07-15 00:00:00","Tomato","kg","150","145"
"2022-07-18 00:00:00","Tomato","kg","180","155"
"2022-07-19 00:00:00","Tomato","kg","180","135"
"2022-07-20 00:00:00","Tomato","kg","180","165"
"2022-07-22 00:00:00","Tomato","kg","180","215"
"2022-07-29 00:00:00","Tomato","kg","300","265"
"2022-08-15 00:00:00","Tomato","kg","320","315"
"2022-08-17 00:00:00","Tomato","kg","320","310"
"2022-08-19 00:00:00","Tomato","kg","300","230"
"2022-08-22 00:00:00","Tomato","kg","150","145"
"2022-08-24 00:00:00","Tomato","kg","130","145"
"2022-08-31 00:00:00","Tomato","kg","170","145"
"2022-09-12 00:00:00","Tomato","kg","240","178"
"2022-09-13 00:00:00","Tomato","kg","240","190"
"2022-09-22 00:00:00","Tomato","kg","170","90"
"2022-09-23 00:00:00","Tomato","kg","170","95"
"2022-09-28 00:00:00","Tomato","kg","200","190"
"2022-09-30 00:00:00","Tomato","kg","200","190"
"2022-10-03 00:00:00","Tomato","kg","200","135"
"2022-10-04 00:00:00","Tomato","kg","200","155"
"2022-10-05 00:00:00","Tomato","kg","180","190"
"2022-10-06 00:00:00","Tomato","kg","180","185"
"2022-10-07 00:00:00","Tomato","kg","180","175"
"2022-10-11 00:00:00","Tomato","kg","250","190"
"2022-10-13 00:00:00","Tomato","kg","270","225"
"2022-10-14 00:00:00","Tomato","kg","270","215"
"2022-10-17 00:00:00","Tomato","kg","250","260"
"2022-10-18 00:00:00","Tomato","kg","255","215"
"2022-10-19 00:00:00","Tomato","kg","260","225"
"2022-10-20 00:00:00","Tomato","kg","260","165"
"2022-10-21 00:00:00","Tomato","kg","250","240"
"2022-10-26 00:00:00","Tomato","kg","250","190"
"2022-11-01 00:00:00","Tomato","kg","350","245"
